IDconsumidor,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefonia,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,TV_assinatura,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
9300-RENDD,Male,0,No,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,79.95,79.95,1.0
0761-AETCS,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,19.3,19.3,1.0
8087-LGYHQ,Male,0,No,No,9,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.05,811.65,0.0
4137-BTIKL,Male,0,No,No,2,Yes,Fiber optic,Yes,No,No,Month-to-month,Mailed check,90.75,174.75,0.0
2190-BCXEC,Female,0,Yes,No,40,Yes,Fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),78.85,3126.85,0.0
6227-FBDXH,Male,0,Yes,No,69,Yes,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),99.5,6841.45,0.0
2153-MREFK,Female,0,Yes,No,37,Yes,Fiber optic,Yes,Yes,No,One year,Electronic check,99.2,3754.6,1.0
2911-WDXMV,Male,0,No,Yes,18,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),80.55,1406.65,0.0
7206-PQBBZ,Male,1,Yes,No,11,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.2,834.7,0.0
3106-ULWFW,Female,0,Yes,No,8,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),85.2,627.4,1.0
0925-VYDLG,Female,0,No,No,3,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,75.25,242.0,1.0
4547-FZJWE,Male,0,Yes,Yes,55,Yes,DSL,Yes,No,No,One year,Credit card (automatic),59.45,3157.0,0.0
7422-WNBTY,Male,0,Yes,No,33,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,93.35,3092.0,0.0
0842-IWYCP,Female,0,No,No,46,Yes,DSL,No,No,No,Month-to-month,Bank transfer (automatic),44.95,2168.9,0.0
3521-HTQTV,Male,0,No,No,34,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),26.1,980.35,0.0
3744-ZBHON,Female,0,No,No,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.2,65.95,0.0
3373-DIUUN,Male,0,Yes,Yes,30,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,21.25,711.9,0.0
8383-SGHJU,Female,0,No,No,33,Yes,DSL,Yes,Yes,No,One year,Electronic check,59.4,1952.8,0.0
7607-QKKTJ,Male,0,Yes,Yes,45,Yes,Fiber optic,No,No,No,One year,Credit card (automatic),95.0,4368.85,0.0
7707-PYBBH,Male,0,No,No,40,Yes,DSL,Yes,Yes,No,Month-to-month,Mailed check,61.9,2647.1,0.0
8984-HPEMB,Female,0,No,No,71,Yes,Fiber optic,Yes,Yes,Yes,Two year,Electronic check,118.65,8477.6,0.0
4349-GFQHK,Male,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,54.35,54.35,1.0
4139-DETXS,Female,0,Yes,Yes,72,No,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),64.45,4528.0,0.0
9779-DPNEJ,Female,0,Yes,Yes,22,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,80.15,1790.65,0.0
9805-FILKB,Male,0,Yes,Yes,46,Yes,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.2,845.6,0.0
5793-YOLJN,Female,0,Yes,Yes,55,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,21.0,1210.3,0.0
0673-IGUQO,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.45,20.45,0.0
4123-FCVCB,Female,0,No,No,12,Yes,DSL,No,Yes,Yes,One year,Mailed check,75.85,854.45,0.0
8819-IMISP,Male,0,No,No,31,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,80.45,2429.1,0.0
7802-EFKNY,Male,0,Yes,No,5,No,DSL,No,No,No,Month-to-month,Electronic check,24.95,100.4,1.0
8311-UEUAB,Female,0,Yes,Yes,67,Yes,DSL,Yes,No,Yes,Two year,Electronic check,75.5,5229.45,0.0
5858-EAFCZ,Male,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Mailed check,44.45,44.45,0.0
8035-BUYVG,Male,0,Yes,No,40,No,DSL,Yes,No,No,One year,Electronic check,42.35,1716.45,1.0
1163-ONYEY,Male,0,Yes,Yes,41,Yes,DSL,Yes,No,Yes,Month-to-month,Credit card (automatic),74.55,3023.55,0.0
9787-XVQIU,Male,0,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,75.3,75.3,1.0
8945-MUQUF,Male,0,No,No,51,Yes,Fiber optic,Yes,No,Yes,One year,Electronic check,94.8,4837.6,1.0
5656-MJEFC,Male,0,Yes,Yes,42,No,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),48.15,2032.3,0.0
6082-OQFBA,Male,0,Yes,Yes,23,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,19.65,436.9,0.0
8051-HJRLT,Female,1,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.55,70.55,1.0
8974-OVACP,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.15,20.15,0.0
4010-YLMVT,Female,0,No,No,56,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),106.6,5893.95,0.0
1379-FRVEB,Male,0,No,Yes,15,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,91.0,1430.05,0.0
8612-GXIDD,Male,0,Yes,Yes,12,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.4,313.0,0.0
6288-CHQJB,Female,0,Yes,Yes,54,Yes,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),69.95,3871.85,0.0
8160-HOWOX,Female,0,No,No,7,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,66.85,458.1,0.0
3023-GFLBR,Female,0,Yes,Yes,33,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),86.15,2745.7,1.0
6648-INWPS,Male,0,Yes,Yes,16,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.15,341.35,0.0
4223-BKEOR,Female,0,No,Yes,21,Yes,DSL,Yes,No,No,One year,Mailed check,64.85,1336.8,0.0
4079-VTGLK,Male,1,Yes,No,30,Yes,DSL,No,No,Yes,Two year,Electronic check,74.85,2181.75,0.0
1763-WQFUK,Male,0,No,No,3,Yes,DSL,No,Yes,No,Month-to-month,Mailed check,50.5,147.75,0.0
1391-UBDAR,Male,0,No,No,11,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,72.9,818.45,0.0
8894-JVDCV,Female,0,No,No,62,Yes,Fiber optic,Yes,Yes,Yes,One year,Credit card (automatic),115.05,7133.45,0.0
2023-VQFDL,Male,0,No,No,18,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,19.0,348.8,0.0
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.55,128.6,0.0
2014-MKGMH,Female,0,No,No,46,Yes,Fiber optic,No,No,Yes,One year,Electronic check,101.1,4674.4,0.0
5628-FCGYG,Male,0,No,No,21,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,84.1,1737.45,0.0
2560-WBWXF,Male,0,No,No,68,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.15,1498.85,0.0
0248-IPDFW,Female,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,50.1,50.1,0.0
7978-DKUQH,Female,0,Yes,No,25,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,74.6,1797.75,0.0
4335-UPJSI,Female,0,No,Yes,24,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.75,498.1,0.0
0524-IAVZO,Female,0,Yes,No,30,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,85.0,2624.25,1.0
2737-YNGYW,Female,0,No,No,2,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,80.55,184.1,1.0
1784-EZDKJ,Male,0,Yes,No,51,Yes,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),106.8,5498.8,0.0
9297-FVVDH,Female,0,Yes,Yes,57,Yes,DSL,Yes,Yes,Yes,Two year,Electronic check,84.5,4845.4,0.0
8007-YYPWD,Female,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.05,369.1,0.0
7101-HRBLJ,Female,0,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),83.7,6096.9,0.0
5159-YFPKQ,Female,0,No,No,2,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,75.8,160.75,1.0
6635-CPNUN,Male,0,Yes,No,28,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),96.6,2684.35,0.0
4021-RQSNY,Male,1,Yes,No,29,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,98.5,3004.15,1.0
5453-YBTWV,Male,0,Yes,Yes,70,Yes,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),101.1,6994.8,0.0
5039-LZRQT,Female,0,No,No,13,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,20.2,273.25,0.0
2931-VUVJN,Female,1,Yes,No,59,Yes,Fiber optic,Yes,Yes,No,One year,Electronic check,94.05,5483.9,0.0
9061-TIHDA,Male,1,Yes,No,13,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,95.25,1233.65,1.0
8699-ASUFO,Male,1,Yes,No,7,Yes,Fiber optic,No,No,No,Month-to-month,Mailed check,74.4,527.9,1.0
6418-PIQSP,Female,0,Yes,No,62,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,81.0,4985.9,0.0
8220-OCUFY,Female,0,No,No,21,Yes,DSL,Yes,Yes,No,One year,Electronic check,60.25,1258.35,0.0
3995-WFCSM,Female,0,No,No,2,Yes,DSL,No,No,No,Month-to-month,Electronic check,60.85,111.4,0.0
1895-QTKDO,Female,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),43.95,43.95,0.0
2038-OEQZH,Male,0,No,No,4,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,86.05,308.1,0.0
1178-PZGAB,Female,0,No,No,19,Yes,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.25,383.65,0.0
7927-AUXBZ,Female,0,No,No,30,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,85.15,2555.9,1.0
2626-VEEWG,Male,0,Yes,Yes,67,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.4,1284.2,0.0
2878-RMWXY,Male,1,Yes,No,72,Yes,Fiber optic,Yes,No,No,Two year,Credit card (automatic),102.65,7550.3,0.0
1657-DYMBM,Male,0,Yes,No,53,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.9,1110.05,0.0
7311-MQJCH,Female,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,One year,Electronic check,19.55,99.6,0.0
7375-WMVMT,Male,1,Yes,No,71,Yes,Fiber optic,No,Yes,No,Two year,Credit card (automatic),95.5,6707.15,0.0
1136-XGEQU,Female,0,Yes,Yes,50,Yes,DSL,No,Yes,Yes,One year,Credit card (automatic),84.15,4164.4,0.0
2530-FMFXO,Male,0,Yes,Yes,56,Yes,Fiber optic,No,Yes,Yes,Two year,Electronic check,103.2,5873.75,0.0
6844-DZKRF,Male,0,No,No,2,Yes,DSL,No,Yes,No,Month-to-month,Credit card (automatic),50.2,109.25,0.0
4695-WJZUE,Female,1,No,No,2,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,88.55,179.25,1.0
7619-ODSGN,Male,0,Yes,Yes,24,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,54.75,1338.15,1.0
5970-GHJAW,Male,0,Yes,Yes,46,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.95,862.4,0.0
8879-XUAHX,Male,0,Yes,No,71,Yes,Fiber optic,Yes,Yes,Yes,Two year,Electronic check,116.25,8564.75,0.0
3689-MOZGR,Female,0,No,No,29,No,DSL,No,Yes,No,Month-to-month,Electronic check,31.2,926.2,0.0
4195-PNGZS,Male,0,Yes,Yes,69,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.45,1718.2,0.0
5003-XZWWO,Male,0,Yes,No,71,Yes,DSL,No,Yes,Yes,Two year,Credit card (automatic),84.2,5956.85,0.0
3988-RQIXO,Female,1,No,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,91.3,91.3,1.0
7622-FWGEW,Male,1,Yes,No,56,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),85.65,4824.45,0.0
6922-NCEDI,Male,0,No,Yes,56,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,21.2,1238.65,0.0
2514-GINMM,Male,0,No,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,79.5,79.5,1.0
9891-NQDBD,Female,0,Yes,No,28,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,25.55,672.2,0.0
6131-IUNXN,Female,0,Yes,Yes,19,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.2,382.2,0.0
8548-AWOFC,Male,0,Yes,No,66,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,63.85,4264.6,0.0
9798-DRYDS,Female,0,Yes,Yes,17,Yes,DSL,No,Yes,No,One year,Mailed check,61.95,1070.7,0.0
8532-UEFWH,Male,0,Yes,Yes,52,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,25.75,1345.85,0.0
6296-DDOOR,Female,0,No,No,19,Yes,DSL,No,No,Yes,One year,Electronic check,58.2,1045.25,0.0
7951-VRDVK,Female,0,No,No,36,Yes,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),85.85,3003.55,0.0
5931-FLJJF,Male,1,Yes,No,7,Yes,Fiber optic,No,No,No,Month-to-month,Mailed check,70.1,467.55,1.0
4815-YOSUK,Male,0,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,No,One year,Credit card (automatic),104.9,7537.5,0.0
2659-VXMWZ,Male,0,Yes,Yes,67,Yes,Fiber optic,Yes,No,Yes,One year,Electronic check,111.3,7482.1,1.0
0380-NEAVX,Male,1,No,No,34,Yes,Fiber optic,No,No,Yes,One year,Electronic check,99.85,3343.15,0.0
3207-OYBWH,Male,1,Yes,No,57,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),95.25,5427.05,1.0
4285-GYRQC,Female,0,Yes,No,7,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,86.25,587.1,1.0
7216-EWTRS,Female,1,Yes,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,100.8,100.8,1.0
4365-MSDYN,Male,0,Yes,No,8,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),19.55,161.15,0.0
7036-TYDEC,Female,0,No,No,69,Yes,Fiber optic,No,Yes,Yes,Two year,Electronic check,104.0,7028.5,0.0
5802-ADBRC,Female,0,Yes,No,50,Yes,Fiber optic,Yes,No,Yes,One year,Mailed check,104.4,5232.9,0.0
8076-FEZKJ,Male,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,19.5,225.85,0.0
5197-YPYBZ,Female,0,Yes,Yes,12,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.25,274.7,0.0
8337-MSSXB,Female,0,No,No,14,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,86.3,1180.95,1.0
4312-GVYNH,Female,0,Yes,No,70,No,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),49.85,3370.2,0.0
8495-LJDFO,Female,1,No,No,64,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),108.95,7111.3,0.0
0839-JTCUD,Female,0,Yes,Yes,66,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),89.9,5958.85,0.0
5494-WOZRZ,Female,0,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),82.0,5999.85,0.0
1302-UHBDD,Male,1,No,No,20,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,89.95,1648.45,0.0
2234-EOFPT,Male,0,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),79.35,5753.25,0.0
8619-IJNDK,Female,0,Yes,Yes,71,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),64.05,4492.9,0.0
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),101.15,3956.7,0.0
8182-BJDSI,Female,0,No,No,28,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,89.95,2625.55,1.0
2528-HFYZX,Male,1,Yes,No,17,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,76.45,1233.4,1.0
1153-GNOLC,Male,0,No,No,33,No,DSL,No,No,Yes,One year,Electronic check,39.1,1309.0,0.0
3298-QEICA,Female,0,Yes,Yes,23,No,DSL,Yes,Yes,No,Two year,Mailed check,34.6,813.45,0.0
0788-DXBFY,Male,0,Yes,Yes,58,Yes,No,No internet service,No internet service,No internet service,One year,Electronic check,19.55,1108.8,0.0
3597-YASZG,Female,1,Yes,No,70,Yes,Fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),104.45,7349.35,0.0
3496-LFSZU,Male,0,Yes,No,4,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.5,294.2,0.0
5242-UOWHD,Male,0,Yes,Yes,45,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.35,929.2,0.0
2482-CZGBB,Male,0,No,No,10,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.0,740.0,1.0
6479-SZPLM,Male,0,Yes,Yes,36,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.45,754.5,0.0
8097-VBQTZ,Male,0,No,No,54,Yes,DSL,Yes,Yes,Yes,Month-to-month,Mailed check,69.9,3883.3,0.0
4500-HKANN,Male,0,Yes,Yes,23,Yes,DSL,No,Yes,No,Two year,Mailed check,59.7,1414.2,0.0
9917-KWRBE,Female,0,Yes,Yes,41,Yes,DSL,Yes,No,Yes,One year,Credit card (automatic),78.35,3211.2,0.0
3420-ZDBMA,Male,1,No,No,5,Yes,Fiber optic,No,No,No,Month-to-month,Mailed check,71.45,371.6,0.0
2212-LYASK,Male,0,Yes,Yes,27,No,DSL,No,No,No,One year,Credit card (automatic),45.85,1246.4,0.0
1393-IMKZG,Female,0,No,No,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,95.85,95.85,0.0
8069-RHUXK,Female,0,Yes,Yes,67,No,DSL,Yes,Yes,No,Two year,Credit card (automatic),35.7,2545.7,0.0
3398-GCPMU,Female,1,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),89.55,6448.85,0.0
2908-WGAXL,Female,0,Yes,Yes,56,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),24.95,1468.9,0.0
3378-AJRAO,Male,0,Yes,Yes,44,Yes,No,No internet service,No internet service,No internet service,One year,Electronic check,24.85,1013.6,0.0
1013-QCWAM,Female,1,Yes,No,66,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,100.8,6690.75,0.0
0866-QLSIR,Female,0,No,No,34,Yes,DSL,Yes,Yes,No,One year,Mailed check,64.4,2088.75,1.0
6050-FFXES,Female,0,Yes,No,69,Yes,Fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),105.35,7240.65,0.0
7181-BQYBV,Female,0,Yes,Yes,1,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Electronic check,102.45,102.45,1.0
0362-RAOQO,Female,0,No,No,40,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.65,830.25,0.0
9554-DFKIC,Male,0,Yes,Yes,30,Yes,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),54.45,1588.7,0.0
5527-ACHSO,Female,0,No,No,11,Yes,DSL,No,Yes,Yes,Month-to-month,Mailed check,70.5,829.3,0.0
0829-DDVLK,Female,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.1,302.45,0.0
1399-UBQIU,Male,0,No,No,11,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,69.35,712.25,0.0
1813-JLKWR,Female,0,Yes,Yes,64,Yes,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.8,1336.65,0.0
0336-PIKEI,Male,1,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),74.4,5360.75,0.0
7322-OCWHC,Male,1,Yes,No,72,Yes,Fiber optic,Yes,Yes,No,Two year,Bank transfer (automatic),93.05,6735.05,0.0
9537-VHDTA,Female,0,No,Yes,1,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,51.2,51.2,0.0
4957-TIALW,Female,0,No,Yes,15,Yes,DSL,Yes,Yes,No,One year,Credit card (automatic),65.6,1010.0,0.0
2054-PJOCK,Female,0,No,No,60,Yes,DSL,No,Yes,Yes,One year,Credit card (automatic),80.55,4847.05,0.0
9150-HEPMB,Male,0,No,No,56,Yes,DSL,Yes,No,No,One year,Mailed check,52.7,3019.7,0.0
9030-QGZNL,Female,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.85,161.65,0.0
6204-IEUXJ,Female,0,No,No,3,Yes,Fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),80.1,217.55,1.0
3126-WQMGH,Female,0,Yes,No,49,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),52.15,2583.75,0.0
4529-CKBCL,Female,0,No,No,2,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,80.2,146.05,1.0
2506-CLAKW,Female,0,No,No,6,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Bank transfer (automatic),98.15,567.45,1.0
7176-WRTNX,Male,0,No,No,70,Yes,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),114.95,7711.25,0.0
1583-IHQZE,Male,0,No,No,12,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,112.95,1384.75,1.0
5732-IKGQH,Male,1,Yes,No,52,Yes,Fiber optic,Yes,Yes,Yes,One year,Bank transfer (automatic),104.45,5481.25,0.0
9239-GZHZE,Female,0,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),113.65,8124.2,0.0
7205-BAIAD,Female,0,No,No,40,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.6,827.3,0.0
0151-ONTOV,Female,0,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Mailed check,70.9,70.9,1.0
4140-MUHUG,Female,1,No,No,3,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,86.85,220.95,1.0
0093-EXYQL,Female,1,No,No,40,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,91.55,3673.6,0.0
8064-RAVOH,Male,0,No,Yes,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,49.85,49.85,0.0
0219-QAERP,Male,0,Yes,No,30,Yes,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.8,576.65,0.0
0320-JDNQG,Male,0,Yes,Yes,23,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,99.85,2331.3,1.0
7180-PISOG,Male,0,Yes,Yes,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,74.5,74.5,1.0
9168-INPSZ,Female,1,Yes,No,44,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,104.15,4495.65,0.0
3571-RFHAR,Male,0,No,No,65,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,109.15,6941.2,1.0
0015-UOCOJ,Female,1,No,No,7,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,48.2,340.35,0.0
5334-AFQJB,Male,1,No,No,72,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.1,1789.9,0.0
2754-SDJRD,Female,1,No,No,8,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),100.15,908.55,0.0
9578-VRMNM,Female,0,No,No,16,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),65.2,1043.35,1.0
1587-FKLZB,Male,1,Yes,Yes,66,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),99.5,6822.15,1.0
6140-QNRQQ,Male,0,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Mailed check,71.55,71.55,1.0
8963-JLGJT,Male,0,No,Yes,3,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,55.9,157.55,0.0
4307-KTUMW,Male,0,Yes,No,53,Yes,Fiber optic,Yes,No,No,Month-to-month,Electronic check,93.9,5029.2,1.0
1465-LNTLJ,Male,1,Yes,No,8,Yes,DSL,No,Yes,No,Month-to-month,Credit card (automatic),64.4,581.7,0.0
5440-FLBQG,Male,1,Yes,No,69,Yes,Fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),108.4,7318.2,1.0
2135-DQWAQ,Female,0,No,No,5,Yes,Fiber optic,No,No,Yes,Month-to-month,Mailed check,85.3,420.45,0.0
4056-QHXHZ,Female,0,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Two year,Mailed check,107.45,7576.7,0.0
7470-MCQTK,Female,0,Yes,No,13,No,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),48.75,633.4,1.0
7488-MXJIV,Female,0,No,No,4,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,85.65,321.65,1.0
7401-JIXNM,Female,0,Yes,Yes,54,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),91.3,4965.0,0.0
9339-FIIJL,Male,0,Yes,No,72,Yes,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),85.95,6151.9,0.0
2027-FECZV,Male,0,No,No,12,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,106.7,1253.9,1.0
2672-DZUOY,Male,0,No,No,1,No,DSL,No,No,No,Month-to-month,Electronic check,25.15,25.15,1.0
